序号,链接,标题,匹配语料
308,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","Обзор на устройство читайте на ТАСС Редакция сайта ТАСС 14 ноября 2024, 14:06 © Пресс-служба Huawei В России наблюдается взрывной рост продаж умных часов."
309,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","Внешний вид HUAWEI WATCH Ultimate - это премиальная линейка умных часов, которая в этом году была дополнена моделью с обновленным дизайном в зеленом цвете со стилистикой гольф-культуры."
310,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","© Пресс-служба Huawei Модифицированная версия смарт-часов от HUAWEI поддерживает пять новых циферблатов: универсальный - ""Отважный путешественник"", а также тематические: ""Король гольф-поля"", ""Парковое гольф-поле"", ""Блестящий момент"" и ""Легенда на грине""."
311,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024",Последний отражает тематику гольфа обновленной версии HUAWEI WATCH Ultimate - узкие белые полосы на зеленом фоне напоминают траекторию стремительного движения мяча.
312,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","С таким разнообразием и особенностями материалов HUAWEI WATCH Ultimate будут гармонично смотреться на бизнес-встречах, подойдут для повседневной носки, активных занятий разными видами спорта и путешествий."
313,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","Что же там с начинкой, какие изменения и что в целом предлагает HUAWEI WATCH Ultimate?"
314,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","Обновленные часы HUAWEI WATCH Ultimate, как и предыдущие версии, мониторят пульс, уровень кислорода в крови, сигнализируют об аритмии, анализируют сон и ЭКГ."
315,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","Здоровье физическое зачастую неотрывно от психологического, а HUAWEI WATCH Ultimate предлагает помощь в определении стресса."
316,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","© Пресс-служба Huawei Как и предыдущие модели, зеленая версия максимально подходит не только для любителей, но и для людей, которые занимаются спортом на профессиональном уровне."
317,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","Кроме того, у HUAWEI WATCH Ultimate яркий экран, который хорошо читается даже под ярким солнечным светом, что важно как на поверхности, так и под водой."
318,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024",© Пресс-служба Huawei В часах также есть функция таймера времени зависания.
319,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024","Инженеры HUAWEI обновили и режим ""Экспедиция""."
320,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024",© Пресс-служба Huawei Разработчики также оптимизировали энергоемкость в HUAWEI WATCH Ultimate.
321,https://tass.ru/obschestvo/22393111,"Гольф-дизайн и ""Эмоции"": что из себя представляют модифицированные HUAWEI WATCH Ultimate14 ноября 2024",Узнать подробнее о HUAWEI WATCH Ultimate и оформить заказ можно на сайте.
322,https://tass.ru/ekonomika/22362693,Reuters: Минторг США потребовал от TSMC прекратить поставки в КНР некоторых видов чипов10 ноября 2024,"Ранее агентство Reuters сообщило, что Министерство торговли США отозвало ряд экспортных лицензий, позволявших некоторым компаниям поставлять товары, в том числе полупроводники, китайскому производителю электроники Huawei."
323,https://tass.ru/ekonomika/22351775,Nikkei: TSMC остановит производство чипов для некоторых компаний КНР08 ноября 2024,"Ранее агентство Reuters сообщило, что Министерство торговли США отозвало несколько экспортных лицензий, позволявших некоторым компаниям поставлять товары, в том числе полупроводники, китайскому производителю электроники Huawei."
324,https://tass.ru/obschestvo/22332035,"""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки07 ноября 2024","""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Общество Партнерский материал ""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки В России стартовал прием заявок на конкурс GoPaint 2024 среди пользователей планшетов HUAWEI."
325,https://tass.ru/obschestvo/22332035,"""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки07 ноября 2024","В материале ТАСС рассказываем, почему к конкурсу стоит присоединиться, а также рассматриваем лучшие работы, созданные российскими художниками в приложении GoPaint Редакция сайта ТАСС 07 ноября 2024, 11:14 © Пресс-служба HUAWEI ""Вдохновляясь природой"" В этом году главная тема конкурса - ""Вдохновляясь природой""."
326,https://tass.ru/obschestvo/22332035,"""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки07 ноября 2024","© Пресс-служба HUAWEI * Заявки в категории ""Раскраска"" будут оценены отдельно от остальных работ Жюри конкурса Оценивать работы участников будет Глеб Солнцев, мультидисциплинарный художник, который создает свои произведения при помощи современных технологий: картин с дополненной реальностью, VR и искусственным интеллектом."
327,https://tass.ru/obschestvo/22332035,"""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки07 ноября 2024","Условия участия Работа должна быть полностью авторской (технологии искусственного интеллекта использовать нельзя), создана в электронном формате и исключительно на планшете HUAWEI (ограничений по модели устройства нет)."
328,https://tass.ru/obschestvo/22332035,"""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки07 ноября 2024","© Пресс-служба HUAWEI Далее информацию о работе необходимо сохранить в формате EXIF, чтобы организатор смог удостовериться, что произведение создано на планшете HUAWEI."
329,https://tass.ru/obschestvo/22332035,"""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки07 ноября 2024","Преимущества участия в конкурсе Победители получат ценные призы, среди которых флагманские планшеты HUAWEI из линейки MatePad, а также смогут стать авторами новых креативных инструментов GoPaint и представить свои работы на пресс-конференциях и выставках бренда."
330,https://tass.ru/obschestvo/22332035,"""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки07 ноября 2024","© Пресс-служба HUAWEI В экспозиции представлены работы российских художников, которые протестировали планшеты HUAWEI MatePad Pro 12,2"" и HUAWEI MatePad 12 X, а также стилус HUAWEI M-Pencil, и создали с их помощью произведения искусства."
331,https://tass.ru/obschestvo/22332035,"""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки07 ноября 2024","© Пресс-служба HUAWEI Приложение предлагает множество функций, включая мгновенное создание идеальных форм и карты цветов."
332,https://tass.ru/obschestvo/22332035,"""Вдохновляясь природой"": конкурс GoPaint 2024 принимает заявки07 ноября 2024","Приложение работает в сочетании со стилусом HUAWEI M-Pencil, оснащенным технологией NearLink."
333,https://tass.ru/ekonomika/22102263,Apple открыла в Китае исследовательский центр на фоне конкуренции с Huawei11 октября 2024,"Apple открыла в Китае исследовательский центр на фоне конкуренции с Huawei ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Apple открыла в Китае исследовательский центр на фоне конкуренции с Huawei Вице-президент и управляющий директор компании в КНР Изабель Гэ Махэ сообщила газете China Daily, что к концу первого квартала 2024 года в строительство центра инвестировали $139 млн Редакция сайта ТАСС 11 октября 2024, 12:09 ГОНКОНГ, 11 октября."
334,https://tass.ru/ekonomika/22102263,Apple открыла в Китае исследовательский центр на фоне конкуренции с Huawei11 октября 2024,Американская корпорация Apple открыла в Китае крупный прикладной исследовательский центр за пределами США на фоне обострившейся конкуренции с китайской компанией Huawei.
335,https://tass.ru/ekonomika/22102263,Apple открыла в Китае исследовательский центр на фоне конкуренции с Huawei11 октября 2024,"В августе Huawei обогнала Apple по продажам смартфонов в КНР впервые за 46 месяцев, заняв лидирующую позицию на рынке."
336,https://tass.ru/ekonomika/22093415,Huawei стала лидером продаж смартфонов в КНР10 октября 2024,"Huawei стала лидером продаж смартфонов в КНР ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Huawei стала лидером продаж смартфонов в КНР Компания обогнала Apple впервые за 46 месяцев Редакция сайта ТАСС 10 октября 2024, 13:06 ГОНКОНГ, 10 октября."
337,https://tass.ru/ekonomika/22093415,Huawei стала лидером продаж смартфонов в КНР10 октября 2024,"Китайская компания Huawei в августе обогнала корпорацию Apple по продажам смартфонов в КНР впервые за 46 месяцев, заняв лидирующую позицию на рынке."
338,https://tass.ru/ekonomika/22093415,Huawei стала лидером продаж смартфонов в КНР10 октября 2024,"Лидером рынка с долей в 17,5% стала Huawei, объемы ее поставок увеличились на 7,7% по сравнению с прошлым годом."
339,https://tass.ru/ekonomika/22093415,Huawei стала лидером продаж смартфонов в КНР10 октября 2024,"На этом фоне издание отмечает, что КНР стала ключевым рынком для Huawei, на который приходится около 89% ее мировых поставок смартфонов."
340,https://tass.ru/ekonomika/22093415,Huawei стала лидером продаж смартфонов в КНР10 октября 2024,"В сентябре Huawei провела презентацию первого в мире трехсекционного складного смартфона Mate XT, он был представлен в красном и черном цветах, диагональ экрана составляет 10,2 дюйма (25,9 см), а ширина - 3,6 мм."
341,https://tass.ru/ekonomika/22093415,Huawei стала лидером продаж смартфонов в КНР10 октября 2024,"По данным Huawei, количество предазказов в преддверии презентации превысило 3,6 млн единиц."
342,https://tass.ru/ekonomika/22070261,"Приложения ""Лаборатории Касперского"" удалили из Google Play08 октября 2024","В частности, в ""Лаборатории Касперского"" называют Galaxy Store от Samsung, Huawei AppGallery, Xiaomi GetApps, а также официальный российский магазин приложений RuStore."
343,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,"Цифровое искусство на новом уровне: создаем арт в приложении GoPaint ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Общество Партнерский материал Цифровое искусство на новом уровне: создаем арт в приложении GoPaint Вместе с художниками из Soulmate Gallery выясняем, почему связка из приложения GoPaint и планшета MatePad 12 X от HUAWEI - идеальная комбинация для неравнодушных к изобразительному искусству людей Редакция сайта ТАСС 07 октября 2024, 14:59 © Игорь Сайкин Digital-выставка - явление уже не новое."
344,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,Холстом стал новый планшет HUAWEI MatePad 12 X ( МейтПад 12 Икс - прим.
345,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,"ТАСС ) с выносливой батареей, а кистью - стилус HUAWEI M-Pencil ( Эм-Пенсил - прим."
346,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,"Наследие китайской школы живописи в одном приложении - GoPaint В этом году HUAWEI представила, пожалуй, главное приложение для собственных планшетов MatePad."
347,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,"Кстати, кисти в HUAWEI сильно отличаются от того, что есть в Procreate ( Прокриэйт - прим."
348,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,GoPaint от HUAWEI же находится где-то на стыке между цифровым и физическим рисованием.
349,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,"Федор Петрик, резидент Soulmate Gallery HUAWEI MatePad 12 X - удобный планшет с редким матовым экраном HUAWEI MatePad 12 X можно приобрести в двух версиях: с матовым покрытием экрана PaperMatte ( ПейперМэтт - прим."
350,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,"Елизавета Токарева, резидент Soulmate Gallery Предложение на HUAWEI MatePad 12 X эксклюзивно в интернет-магазине HUAWEI: с 27 сентября при покупке планшета стилус HUAWEI M-Pencil третьего поколения за 1 рубль и колонка HUAWEI Sound Joy за 1 рубль."
351,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,HUAWEI MatePad 12 X Стандартная версия 8 ГБ + 256 ГБ с клавиатурой - 49 999 рублей.
352,https://tass.ru/obschestvo/22061679,Цифровое искусство на новом уровне: создаем арт в приложении GoPaint07 октября 2024,HUAWEI MatePad 12 X Версия PaperMatte 12 ГБ + 256 ГБ с клавиатурой - 59 999 рублей.
353,https://tass.ru/ekonomika/22030597,"""Авито"" пропало из Google Play03 октября 2024","Приложение ""Авито"" можно скачать по ссылке с сайта сервиса, в Rustore, Huawei AppGallery и Xiaomi Market."
354,https://tass.ru/obschestvo/21997145,"15Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство30 сентября 2024","Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Общество Партнерский материал Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство Мы разбираемся, какими красками играет планшет HUAWEI MatePad Pro 12.2"" (12+) с фирменным приложением GoPaint, а художники Суриковского института создают в нем арты Редакция сайта ТАСС 30 сентября 2024, 15:05 © Игорь Сайкин В 1985 году Энди Уорхол часто использовал для творчества домашний компьютер Amiga."
355,https://tass.ru/obschestvo/21997145,"15Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство30 сентября 2024","Разбираемся на примере HUAWEI MatePad Pro 12.2""."
356,https://tass.ru/obschestvo/21997145,"15Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство30 сентября 2024",GoPaint - замена графическому планшету В этом году HUAWEI разработала профессиональное приложение для рисования GoPaint.
357,https://tass.ru/obschestvo/21997145,"15Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство30 сентября 2024","© Пресс-служба HUAWEI Датчики внутри стилуса HUAWEI M-Pencil 3 распознают не только силу нажатия при непосредственном контакте, но и легкие постукивания по корпусу самого стилуса."
358,https://tass.ru/obschestvo/21997145,"15Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство30 сентября 2024","© Пресс-служба HUAWEI Но, пожалуй, главный плюс - это возможность экспортировать наработки в другие приложения."
359,https://tass.ru/obschestvo/21997145,"15Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство30 сентября 2024","© Пресс-служба HUAWEI Благодаря точной калибровке экрана, планшет можно использовать как для проявки цифровых негативов, так и для контроля соответствия цветов перед отправкой файлов в печать."
360,https://tass.ru/obschestvo/21997145,"15Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство30 сентября 2024",© Пресс-служба HUAWEI Восполняет заряд планшет быстро.
361,https://tass.ru/obschestvo/21997145,"15Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство30 сентября 2024","Сам дизайн как искусство Дизайнеры HUAWEI, создавая покрытие задней панели с шелковистой текстурой, вдохновлялись традиционной китайской живописью на шелке."
362,https://tass.ru/obschestvo/21997145,"15Цифровой холст: как HUAWEI MatePad Pro 12.2"" помогает создавать искусство30 сентября 2024",© Пресс-служба HUAWEI Касаться экрана при этом не придется.
363,https://tass.ru/ekonomika/21997001,Reuters: материнская компания TikTok разработает ИИ-модель с чипами Huawei30 сентября 2024,"Reuters: материнская компания TikTok разработает ИИ-модель с чипами Huawei ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Reuters: материнская компания TikTok разработает ИИ-модель с чипами Huawei По информации агентства, ByteDance сделала ставку на расширение географии поставщиков чипов на фоне ограничений, введенных против нее властями США Редакция сайта ТАСС 30 сентября 2024, 10:56 ЛОНДОН, 30 сентября."
364,https://tass.ru/ekonomika/21997001,Reuters: материнская компания TikTok разработает ИИ-модель с чипами Huawei30 сентября 2024,"Компания ByteDance, владеющая TikTok, планирует разработать модель искусственного интеллекта (ИИ), обученную с применением чипов производства технологического гиганта Huawei."
365,https://tass.ru/ekonomika/21997001,Reuters: материнская компания TikTok разработает ИИ-модель с чипами Huawei30 сентября 2024,Следующим шагом владельца TikTok станет использование произведенного Huawei чипа Ascend 910B для обучения ИИ-модели.
366,https://tass.ru/ekonomika/21997001,Reuters: материнская компания TikTok разработает ИИ-модель с чипами Huawei30 сентября 2024,"Источники агентства отмечают, что сейчас ByteDance использует чипы Huawei для ""менее масштабных вычислительных задач"", в которых задействуют уже обученные ИИ-модели для составления прогнозов."
367,https://tass.ru/obschestvo/21955445,Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов26 сентября 2024,"Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Общество Партнерский материал Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов Мы отправились в горы, чтобы протестировать первые часы от HUAWEI с возможностью суточного измерения артериального давления."
368,https://tass.ru/obschestvo/21955445,Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов26 сентября 2024,"Редакция сайта ТАСС 26 сентября 2024, 12:17 © Игорь Сайкин Обновленный внешний вид Первое поколение часов из линейки HUAWEI WATCH D было нацелено в первую очередь на спортивную аудиторию."
369,https://tass.ru/obschestvo/21955445,Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов26 сентября 2024,"Но теперь у HUAWEI есть WATCH D2 (12+) - все еще достаточно спортивные часы, если смотреть на их функционал, но уже со стильным корпусом."
370,https://tass.ru/obschestvo/21955445,Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов26 сентября 2024,В остальном это почти классические часы от HUAWEI со знакомым расположением всех элементов управления.
371,https://tass.ru/obschestvo/21955445,Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов26 сентября 2024,"Суточное мониторирование артериального давления (СМАД) Если HUAWEI WATCH D стали первыми часами, которые научились измерять давление, то HUAWEI WATCH D2 - первые часы, которые делают это круглосуточно."
372,https://tass.ru/obschestvo/21955445,Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов26 сентября 2024,HUAWEI TruSense Во время пребывания на высоте в организме любого человека развивается ответ на изменения окружающей среды.
373,https://tass.ru/obschestvo/21955445,Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов26 сентября 2024,"© Игорь Сайкин HUAWEI TruSense измеряет более 60 показателей здоровья и фитнеса, охватывая шесть основных систем организма, а также включает компонент эмоционального благополучия."
374,https://tass.ru/obschestvo/21955445,Обзор HUAWEI WATCH D2: полезные инновации в мире умных часов26 сентября 2024,"AppGallery на запястье Долгое время на носимых устройствах HUAWEI не было возможности устанавливать сторонние приложения, однако несколько лет назад подход компании в этом направлении изменился."
375,https://tass.ru/ekonomika/21914161,Xiaomi и Honor могут выпустить собственные трехсекционные складные смартфоны20 сентября 2024,Китайские технологические компании Xiaomi и Honor вслед за Huawei могут запустить производство собственных трехсекционных складных смартфонов.
376,https://tass.ru/ekonomika/21914161,Xiaomi и Honor могут выпустить собственные трехсекционные складные смартфоны20 сентября 2024,"Ранее китайская компания Huawei провела презентацию первого в мире трехсекционного складного смартфона Mate XT, он был представлен в красном и черном цветах, диагональ экрана составляет 10,2 дюйма (25,9 см), а ширина - 3,6 мм."
377,https://tass.ru/ekonomika/21914161,Xiaomi и Honor могут выпустить собственные трехсекционные складные смартфоны20 сентября 2024,"Согласно данным Huawei, количество предзаказов на Mate XT в преддверии презентации превысило 3,6 млн единиц."
378,https://tass.ru/obschestvo/21905127,Как часы превратили в компьютер: обзор HUAWEI WATCH GT 5 и GT 5 Pro20 сентября 2024,"Как часы превратили в компьютер: обзор HUAWEI WATCH GT 5 и GT 5 Pro ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Общество Партнерский материал Как часы превратили в компьютер: обзор HUAWEI WATCH GT 5 и GT 5 Pro Что особенного в новых моделях умных часов и кому они подойдут, рассказываем в материале ТАСС и Huawei Редакция сайта ТАСС 20 сентября 2024, 08:17 © Игорь Сайкин Флагманские умные часы от Huawei в этом году стали еще лучше."
379,https://tass.ru/obschestvo/21905127,Как часы превратили в компьютер: обзор HUAWEI WATCH GT 5 и GT 5 Pro20 сентября 2024,"Обновленные спортивные режимы Большая часть нововведений, затрагивающих спортивный функционал часов, связана с новой системой геопозиционирования HUAWEI Санфлауэр."
380,https://tass.ru/obschestvo/21905127,Как часы превратили в компьютер: обзор HUAWEI WATCH GT 5 и GT 5 Pro20 сентября 2024,C 19 по 26 сентября при покупке GT 5 / GT 5 Pro в официальном интернет-магазине вы получаете купон на 4 тысячи рублей и HUAWEI FreeBuds 5i в подарок.
381,https://tass.ru/ekonomika/21908517,"Замруководителя аппарата Чернышенко по IT переходит на работу в ГК ""Элемент""19 сентября 2024","До перехода в аппарат Чернышенко Крошин занимался организацией и проведением Универсиады в 2019 году, а также работал на различных должностях в ГК ""Ростех"" и Huawei."
382,https://tass.ru/ekonomika/21902279,Опрошенные россияне оценили различные категории импортозамещения19 сентября 2024,"В электронике лидируют корейские (Samsung и LG) и китайские (Xiaomi, Honor, Huawei и Lenovo) марки, причем Samsung выбрал почти каждый третий респондент (27,9%)."
383,https://tass.ru/ekonomika/21884035,FT: США и Япония приблизились к соглашению об ограничениях экспорта чипов в КНР17 сентября 2024,"Ужесточение экспортного контроля США с привлечением к этому Токио и Амстердама ""призвано закрыть лазейки в существующих правилах и добавить ограничения, которые отражают быстрый прогресс Huawei и других китайских групп в производстве чипов за последние два года"", говорится в публикации."
384,https://tass.ru/ekonomika/21836535,Число предзаказов на трехсекционный складной смартфон Huawei превысил 5 млн11 сентября 2024,"Число предзаказов на трехсекционный складной смартфон Huawei превысил 5 млн ТАСС Медиа > 65 млн фото и видео Военная операция на Украине Ситуация вокруг Гренландии Столкновение поездов в Испании Сюжеты ТАСС Медиа Пресс-центр Видео Все материалы Экономика Происшествия Политика Общество Спорт В мире В стране Нацпроекты Недвижимость Малый бизнес Армия и ОПК Культура Наука Космос Госсовет Новости партнеров Пресс-релизы Биографии и справки Москва Московская область Северо-Запад Большой Урал Сибирь Арктика Главная Экономика и бизнес Число предзаказов на трехсекционный складной смартфон Huawei превысил 5 млн Его стартовая цена - около $2,8 тыс."
385,https://tass.ru/ekonomika/21836535,Число предзаказов на трехсекционный складной смартфон Huawei превысил 5 млн11 сентября 2024,"Китайская компания Huawei, которая во вторник представила первый в мире трехсекционный складной смартфон Mate XT, вступила в конкуренцию на рынке КНР с Apple после презентации американским технологическим гигантом нового смартфона iPhone 16."
