序号,来源URL,语句内容,关键词
729,https://www.kommersant.ru/doc/4897678,В странах своего присутствия Huawei стремится помогать в развитии перспективных специалистов в области цифровых технологий,Huawei
730,https://www.kommersant.ru/doc/4897678,"С тех пор Huawei принесла пользу более чем 1,5 млн человек из более чем 150 стран",Huawei
731,https://www.kommersant.ru/doc/4897678,"Старший вице-президент Huawei по вопросам глобального взаимодействия с государственными органами Афке Шаарт (Afke Schaart) также рассказала на мероприятии о том, какую важную роль будут играть цифровые технологии в развитии инклюзивности и равенства: «Из нашего отчета об устойчивом развитии за 2020 год вы можете узнать о запущенных компанией Huawei программах HUAWEI4HER и TECH4HER, призванных помочь женщинам улучшить свои навыки в области ИКТ и содействовать гендерному равенству в отрасли»",Huawei
732,https://www.kommersant.ru/doc/4897678,"— Huawei использует свой обширный опыт в области силовой электроники и хранения энергии, а также технические знания в сферах 5G, облачных технологий и искусственного интеллекта для развития своего подразделения цифровой энергетики и предоставления цифровых энергетических решений для различных отраслей",Huawei
733,https://www.kommersant.ru/doc/4897678,По состоянию на декабрь 2020 года продукты и решения Huawei для цифровой энергетики произвели 325 млрд квт•ч электроэнергии из возобновляемых источников и сэкономили в общей сложности 10 млрд квт•ч,Huawei
734,https://www.kommersant.ru/doc/4897678,"Тао Цзинвэнь (Tao Jingwen), член совета директоров компании Huawei и председатель комитета по корпоративному устойчивому развитию, сказал: «Компания Huawei стремится продвигать зеленые интегрированные ИКТ-решения, чтобы помочь другим отраслям сохранять энергию и сокращать выбросы",Huawei
735,https://www.kommersant.ru/doc/4897678,"С 2020 года МСОП и Huawei сотрудничают в рамках проекта Tech4Nature, направленного на повышение эффективности сохранения окружающей среды в глобальном масштабе за счет использования цифровых технологий",Huawei
736,https://www.kommersant.ru/doc/5007117,"Китай отпустил двух американцев из страны после освобождения финансового директора Huawei – Коммерсантъ






































































































































 


Реклама в «Ъ» www",Huawei
737,https://www.kommersant.ru/doc/5007117,"2021, 06:23





                Китай отпустил двух американцев из страны после освобождения финансового директора Huawei
            



Граждане США Виктор и Синтия Лю, которые с 2018 года не могли покинуть КНР из-за запрета на выезд, вернулись в США 26 сентября, передает Reuters сообщение представителя Госдепартамента",Huawei
738,https://www.kommersant.ru/doc/5007117,"Их возвращение в США последовало за возвращением в Китай финансового директора Huawei Мэн Ваньчжоу, которое было организовано по соглашению с американским Минюстом",Huawei
739,https://www.kommersant.ru/doc/5007117,"Финдиректору Huawei вменялось мошенничество, связанное с нарушением санкций против Китая",Huawei
740,https://www.kommersant.ru/doc/4879778,"2021, 18:57





                «Постоянные инновации делают будущее каждой отрасли экономики ярче»
            

                Райан Дин, Huawei
            



Инновации в сфере информационно-коммуникационных технологий (ИКТ) становятся ключевым драйвером мировой экономики, а их значение выходит за рамки телекоммуникационной отрасли, отметил исполнительный директор Huawei и президент операторского бизнеса Райан Дин, выступая на Всемирном мобильном конгрессе-2021 в Барселоне",Huawei
741,https://www.kommersant.ru/doc/4879778,"Больше чем бизнес: компания Huawei продолжает внедрять инновации для устойчивого развития всей отрасли
«Для успеха 5G в первую очередь необходима сеть 5G, обеспечивающая наилучший пользовательский опыт, и именно этим мы в компании Huawei руководствуемся при внедрении инноваций»,— сказал господин Дин",Huawei
742,https://www.kommersant.ru/doc/4879778,"Компания Huawei выпустила самую легкую и мощную в отрасли радиосистему с Massive MIMO, которая потребляет меньше энергии",Huawei
743,https://www.kommersant.ru/doc/4879778,"Решение Huawei 5G Super Uplink сочетает в себе преимущества частот 2,1 ГГц и 3,5 ГГц для увеличения пропускной способности восходящего канала и покрытия внутри помещений",Huawei
744,https://www.kommersant.ru/doc/4879778,"Для поддержки моделей экологичного развития и углеродной нейтральности компания Huawei, как отметил господин Дин, продолжает внедрять инновации на трех уровнях: на уровне оборудования, сайтов и сети",Huawei
745,https://www.kommersant.ru/doc/4879778,"На втором уровне упрощенные решения Huawei для сайтов помогают операторам снизить энергопотребление, а также сэкономить на стоимости электроэнергии и аренде",Huawei
746,https://www.kommersant.ru/doc/4879778,На сетевом уровне компания Huawei запустила решение для энергосбережения в нескольких диапазонах и технологиях радиодоступа,Huawei
747,https://www.kommersant.ru/doc/4879778,"Благодаря инновационному решению компании Huawei оборудование 5G, работающее в низком и высоком диапазонах частот, может совместно использовать один телекоммуникационный шкаф, благодаря чему энергопотребление снижается",Huawei
748,https://www.kommersant.ru/doc/4879778,"Компания Huawei верит, что инновации делают будущее ярче",Huawei
749,https://www.kommersant.ru/doc/4684427,"2021, 00:20





                Смартфонам не хватает деталей
            

                Китайские бренды сокращают экспорт в Россию из-за американских санкций
            



Крупнейшие китайские производители смартфонов Huawei, Xiaomi и BBK Electronics (бренды Oppo, Vivo, Realme) могут потерять позиции на рынке в России в случае продолжения давления на них США, полагают в GS Group",Huawei
750,https://www.kommersant.ru/doc/4684427,Поставки Huawei за 2020 год уже упали на 26%,Huawei
751,https://www.kommersant.ru/doc/4684427,"По их прогнозу, в 2021 году доля трех крупнейших китайских производителей — Huawei, Xiaomi и BBK Electronics (бренды Oppo, Vivo, Realme) — может снизиться до 25%, если США продолжат вводить в их отношении жесткие санкции",Huawei
752,https://www.kommersant.ru/doc/4684427,"Выйти из полноэкранного режима








Развернуть на весь экран



































Власти США ввели запрет для американских корпораций на поставку комплектующих Huawei в сентябре 2020 года, до этого, в мае 2019 года, с ней перестала сотрудничать американская Google",Huawei
753,https://www.kommersant.ru/doc/4684427,"Но импорт дорогих и средних по цене гаджетов также просел в сравнении с 2019 годом из-за сокращения поставок Huawei (включая бренд Honor, который в ноябре 2020 года продан консорциуму Shenzhen Zhixin New Information Technology Co",Huawei
754,https://www.kommersant.ru/doc/4684427,"Всего в страну было поставлено 7,7 млн устройств Huawei и 5,9 млн Xiaomi",Huawei
755,https://www.kommersant.ru/doc/4684427,"Санкции в отношении Huawei и Honor вызвали проблемы с комплектующими и их дефицит для других производителей, что также сказалось на снижении поставок, считает директор департамента «Мобильные средства связи и умный дом» компании «Марвел-Дистрибуция» Павел Вьюков",Huawei
756,https://www.kommersant.ru/doc/4849121,"— Вы недавно запустили производство серверов на отечественных процессорах «Эльбрус» и американских Intel, а локализуете продукты китайской Huawei",Huawei
757,https://www.kommersant.ru/doc/4849121,"К примеру, в рамках локализации мы получили права на разработки Huawei",Huawei
758,https://www.kommersant.ru/doc/4879138,"Наиболее перспективно использование сетей Private LTE, безусловно, в горнодобывающей промышленности, а также в энергетике, в сфере общественной безопасности, в портах, в металлургии, указывает ведущий эксперт по беспроводным технологиям Huawei в России Дмитрий Конарев",Huawei
759,https://www.kommersant.ru/doc/4783658,"2021, 00:20





                Лицом на сервер
            

                Huawei нашла нового партнера для локализации в России
            



Huawei локализует производство серверов в России совместно с компанией «Ситроникс» (контролируется АФК «Система»)",Huawei
760,https://www.kommersant.ru/doc/4783658,С новым партнером Huawei рассчитывает стать эксклюзивным поставщиком для МТС и войти в реестр отечественного оборудования,Huawei
761,https://www.kommersant.ru/doc/4783658,"Выйти из полноэкранного режима








Развернуть на весь экран













Фото: Reuters








Фото: Reuters




Huawei договорилась с отечественным производителем телекоммуникационного оборудования «Ситроникс» о совместной разработке серверов под брендом, узнал “Ъ” из Telegram-канала «Все о блокчейн, мозге, цифровой экономике»",Huawei
762,https://www.kommersant.ru/doc/4783658,"Huawei в проекте предоставляет компоненты элементной базы, делится экспертизой, проводит обучение специалистов, рассказал “Ъ” менеджер по развитию бизнеса IT-решений Huawei Enterprise Денис Дубинин",Huawei
763,https://www.kommersant.ru/doc/4783658,"Сейчас, по его словам, локализованные серверы Huawei занимают менее 1% на российском рынке",Huawei
764,https://www.kommersant.ru/doc/4783658,Ранее Huawei планировала локализовать производство серверов в России вместе с разработчиком систем для «закона Яровой» «Норси-Транс» (см,Huawei
765,https://www.kommersant.ru/doc/4783658,"Предполагалось, что одним из потенциальных заказчиков оборудования «Норси-Транс» на базе решений Huawei может стать МТС и ее дочерний провайдер МГТС",Huawei
766,https://www.kommersant.ru/doc/4783658,"«Норси-Транс» произвела совместно с Huawei небольшую партию серверов в 2019 году, но их продажи не были успешными из-за высокой цены, рассказал гендиректор компании Сергей Овчинников",Huawei
767,https://www.kommersant.ru/doc/4783658,"По словам источника “Ъ”, знакомого с деталями нового проекта, Huawei локализует сборку с «Ситрониксом» «на условиях АФК ""Система"", чтобы стать эксклюзивным поставщиком оборудования для МТС»",Huawei
768,https://www.kommersant.ru/doc/4783658,"Лидерами по поставкам в денежном выражении стали американские Dell и Hewlett Packard Enterprise, а также Huawei",Huawei
769,https://www.kommersant.ru/doc/4783658,"Неясно, добавляет она, будет ли проект Huawei удовлетворять этим требованиям",Huawei
770,https://www.kommersant.ru/doc/4783658,"По словам источника, близкого к Huawei, компания рассматривает возможность передачи российскому партнеру прав на свои разработки в рамках локализации",Huawei
771,https://www.kommersant.ru/doc/5051868,"2021, 18:31





                «Создание ценности для ИКТ-отрасли в рамках концепции  “Сообщество единого цифрового будущего”»
            

                Президент Huawei в регионе Евразия Дэниел Чжоу
            



На конференции Huawei «Цифровое сообщество 2021» президент Huawei в регионе Евразия Дэниел Чжоу выступил с речью на тему «Создаем ценность для ИКТ-индустрии России вместе»",Huawei
772,https://www.kommersant.ru/doc/5051868,"В своем выступлении Дэниел Чжоу сообщил, что с момента начала реализации стратегии «Сообщество единого цифрового будущего» компания Huawei направила в общей сложности 1,1 млрд долларов в закупки и НИОКР в России, подготовила более 15200 специалистов для российской ИКТ-отрасли, включая более 1500 экспертов в технологиях 5G/IP, более 4600 новых сертифицированных специалистов в области IP/IT",Huawei
773,https://www.kommersant.ru/doc/5051868,"В то же время он отметил, что в рамках концепции «Сообщество единого цифрового будущего» компания Huawei продолжит инвестировать в Россию, наращивать усилия по подготовке талантов, объединять лучшие практики глобальной цифровизации промышленности и работать с основными партнерами для продвижения инноваций в области цифровизации промышленности и поддержки устойчивого развития российской ИКТ-индустрии",Huawei
774,https://www.kommersant.ru/doc/5051868,"Выйти из полноэкранного режима








Развернуть на весь экран













Президент Huawei в регионе Евразия Дэниел Чжоу на конференции «Цифровое сообщество 2021»








Президент Huawei в регионе Евразия Дэниел Чжоу на конференции «Цифровое сообщество 2021»




1",Huawei
775,https://www.kommersant.ru/doc/5051868,"Развитие Huawei в разных областях
Дэниел Чжоу кратко представил результаты деятельности Huawei",Huawei
776,https://www.kommersant.ru/doc/5051868,"В сфере операторского бизнеса Huawei тесно сотрудничает с глобальными операторами для создания одной из лучших сетей 5G в мире, более 700 городов и 267 компаний из списка Fortune 500 по всему миру выбрали Huawei в качестве партнера по цифровой трансформации, постепенно создается экосистема 5GtoB",Huawei
777,https://www.kommersant.ru/doc/5051868,"Облачный бизнес развивается стремительно: Huawei Cloud стало вторым по величине облаком в Китае и пятым в мире, совершив прорыв в ряде отраслей и став выбором номер один для большого числа клиентов для интеллектуальной модернизации",Huawei
778,https://www.kommersant.ru/doc/5051868,"Компания Huawei увеличивает инвестиции в такие сферы, как подключение, вычислительные и облачные технологии, и предоставляет услуги различным клиентам в зависимости от их потребностей",Huawei
779,https://www.kommersant.ru/doc/5051868,"Опираясь на десятки лет опыта в области ИКТ, компания Huawei продолжает внедрять инновации и сотрудничать с партнерами, чтобы стимулировать цифровизацию во всех отраслях и ускорить переход к полностью подключенному и интеллектуальному миру",Huawei
780,https://www.kommersant.ru/doc/5051868,"выводит «Сообщество единого цифрового будущего» на новый уровень
В марте прошлого года компания Huawei представила стратегию «Сообщество единого цифрового будущего», которая означает, что, сталкиваясь с общими возможностями и проблемами, российские партнеры и компания Huawei могут создать единое цифровое сообщество, целью которого является процветание российской ИКТ-индустрии и содействие развитию цифровой экономики и цифровой трансформации отраслей",Huawei
781,https://www.kommersant.ru/doc/5051868,"После полутора лет реализации данной стратегии, ускоренной условиями пандемии COVID-19, компания Huawei и ее партнеры добились отличных результатов в каждой из пяти областей концепции T",Huawei
782,https://www.kommersant.ru/doc/5051868,"Shared Technology (Общие технологии): Компания Huawei и ее стратегический партнер Sitronics Group, который является частью АФК «Система», способствовали развитию местного производства серверных продуктов",Huawei
783,https://www.kommersant.ru/doc/5051868,"Sitronics Group создали первый отечественный сервер на базе технологий Huawei, было произведено 3 модели серверов с ежемесячным объемом производства 1500 единиц",Huawei
784,https://www.kommersant.ru/doc/5051868,"Shared Industry (Общие отрасли): Huawei и «Сбер» совместно создали комплексное решение для «умного» кампуса, которое опирается на платформу SberCloud",Huawei
785,https://www.kommersant.ru/doc/5051868,"Shared Growth (Общий рост)За последние три года компания Huawei совместно с различными партнерами открыла 97 ИКТ-академий и выдала более 15200 технических сертификатов, включая более 1500 сертификатов 5G, более 680 сертификатов IP с уровнем HCIE и более 4600 сертификатов IT для систем хранения и коммутаторов",Huawei
786,https://www.kommersant.ru/doc/5051868,"Shared Ecosystem (Общие экосистемы): Работа по развитию экосистемы мобильных устройств Huawei HMS в России достигла успешных результатов: в экосистеме существует 3407 локальных приложений с более чем 14,4 млн пользователей в месяц",Huawei
787,https://www.kommersant.ru/doc/5051868,"Например, голосовой помощник «Сбер Салют», встроенный в «умный» экран Huawei, или различные приложения, встроенные в «умные» часы, охватывающие функцию геолокации, музыку, социальные сети и электронные платежи",Huawei
788,https://www.kommersant.ru/doc/5051868,"Huawei как один из ключевых игроков в сфере цифровизации сталкивается с историческими возможностями и вызовами, и лучший способ вместе двигаться к лучшему будущему — это сотрудничество друг с другом",Huawei
789,https://www.kommersant.ru/doc/4815463,"Huawei расширяется в развивающихся странах вопреки предупреждениям США – Коммерсантъ






































































































































 


Реклама в «Ъ» www",Huawei
790,https://www.kommersant.ru/doc/4815463,"2021, 16:15





                Huawei расширяется в развивающихся странах вопреки предупреждениям США
            



С 2006 года по настоящее время компания Huawei заключила 70 сделок в десятках стран Африки, Азии и Латинской Америки по созданию облачной инфраструктуры и электронных систем государственных услуг",Huawei
791,https://www.kommersant.ru/doc/4815463,"В CSIS отмечают, что эти данные свидетельствуют о том, что, несмотря на попытки США разубедить государства иметь дело с этой китайской компанией, Huawei активно расширяется в развивающихся странах",Huawei
792,https://www.kommersant.ru/doc/4815463,"— Поскольку Huawei занимает на рынке нишу поставщика услуг для правительств и госкомпаний, он создает себе стратегическое положение, благодаря которому китайские власти могут получить доступ к ценной информации и, возможно, даже инструмент принуждения»",Huawei
793,https://www.kommersant.ru/doc/4815463,"США внесли компанию Huawei в черный список еще в мае 2019 года, утверждая, что телекоммуникационное оборудование этого производителя используется для шпионажа в пользу Пекина",Huawei
794,https://www.kommersant.ru/doc/4815463,В июле прошлого года Федеральная комиссия США по коммуникациям назвала Huawei угрозой национальной безопасности,Huawei
795,https://www.kommersant.ru/doc/4815463,"Комментируя нынешний доклад CSIS, представители Huawei заявили, что компания, будучи поставщиком облачных услуг и инфраструктуры, не владеет никакими данными пользователей и не контролирует такие данные",Huawei
796,https://www.kommersant.ru/doc/4815463,"«Все пользовательские данные принадлежат нашим пользователям и полностью контролируются ими»,— заявили в Huawei",Huawei
797,https://www.kommersant.ru/doc/5051845,"Проведена первая в России бесконтактная оплата смарт-часами серии HUAWEI WATCH 3 – Новости компаний








































































































































 


Реклама в «Ъ» www",Huawei
798,https://www.kommersant.ru/doc/5051845,"2021, 19:24





                Проведена первая в России бесконтактная оплата смарт-часами серии HUAWEI WATCH 3
            



27 октября в Москве прошла конференция Huawei Developer Day",Huawei
799,https://www.kommersant.ru/doc/5051845,На ней при помощи приложения «Кошелек» впервые в России была проведена покупка смарт-часами серии HUAWEI WATCH 3,Huawei
800,https://www.kommersant.ru/doc/5051845,"Теперь благодаря сервису «Кошелек Pay» пользователи смогут добавить данные карт международных платежных систем Mastercard и Visa для совершения покупок со смарт-часов серии HUAWEI WATCH 3 как в России, так и за рубежом",Huawei
801,https://www.kommersant.ru/doc/5051845,«Кошелек Pay» работает в приложении «Кошелек» — оно будет предустановлено на смарт-часы HUAWEI в России и Республике Беларусь,Huawei
802,https://www.kommersant.ru/doc/5051845,Сервис будет доступен владельцам смарт-часов HUAWEI в первом квартале 2022 года,Huawei
803,https://www.kommersant.ru/doc/5051845,Также на конференции Huawei Developer Day приложение «Кошелек» и HUAWEI подписали меморандум о стратегическом партнерстве,Huawei
804,https://www.kommersant.ru/doc/5051845,"Уверен, владельцы умных часов HUAWEI по достоинству оценят новую функцию своих гаджетов",Huawei
805,https://www.kommersant.ru/doc/5051845,На протяжении уже нескольких лет в партнерстве с HUAWEI мы движемся к выполнению нашей миссии — избавить планету от ненужного пластика и повысить удобство и выгоду при оплате покупок в магазинах»,Huawei
806,https://www.kommersant.ru/doc/5051845,Вице-президент Huawei CBG в России и СНГ Лю Ян добавил: «Благодаря сотрудничеству с приложением “Кошелек” мы постоянно расширяем функции локальной мобильной экосистемы HUAWEI,Huawei
807,https://www.kommersant.ru/doc/5051845,"Уверен, что пользователи наших устройств по достоинству оценят появление бесконтактной оплаты на смарт-часах серии HUAWEI WATCH 3»",Huawei
808,https://www.kommersant.ru/doc/4928582,"2021, 18:00





                Wi-Fi 6 для обучения и научных исследований
            

                ИЦиГ СО РАН объявил об успешном внедрении решения компании Huawei
            



Компания Huawei и Институт цитологии и генетики Сибирского отделения Российской академии наук (ИЦиГ СО РАН) объявили об успешном завершении проекта по развертыванию на территории института сети связи нового поколения на основе технологии Wi-Fi 6",Huawei
809,https://www.kommersant.ru/doc/4928582,Институт остановил свой выбор на Wi-Fi 6 от компании Huawei,Huawei
810,https://www.kommersant.ru/doc/4928582,"Мы сделали выбор в пользу решения от компании Huawei — мирового лидера в сфере информационных технологий,— отмечает Дмитрий Рассказов, начальник Центра коллективного пользования “Биоинформатика” Института цитологии и генетики СО РАН",Huawei
811,https://www.kommersant.ru/doc/4928582,"«Наличие в списке обучающих программ ИЦиГ СО РАН направления “биоинформатика” позволяет использовать передвижной центр в качестве наглядного материала, который уже сейчас успешно функционирует»,— говорит Тамара Тавсултанова, руководитель отдела обучения Huawei Enterprise в регионе Евразия",Huawei
812,https://www.kommersant.ru/doc/4928582,В рамках реализации проекта Huawei провела обучающий семинар для IT-специалистов и сотрудников Сибирского отделения Академии наук,Huawei
813,https://www.kommersant.ru/doc/4928582,Также в 2020 году в ИЦиГ СО РАН была авторизована ИКТ Академия Huawei по направлению «Сетевые технологии»,Huawei
814,https://www.kommersant.ru/doc/4928582,"Развивая экспертизу преподавателей по различным направлениям, Huawei увеличивает количество выпускников не только за счет открытия новых академий, но и благодаря расширению учебного портфолио ИКТ Академии Huawei",Huawei
815,https://www.kommersant.ru/doc/4898607,"2021, 11:12





                Развитие сети МегаФон
            

                МегаФон будет развивать сеть с Huawei, Nokia и ZTE
            















МегаФон будет развивать собственную сеть в ближайшие семь лет в партнерстве с Huawei, Nokia и ZTE",Huawei
816,https://www.kommersant.ru/doc/4898607,"С Nokia планируются проекты в ЦФО, включая Москву и Московскую область, и на Кавказе, ZTE – в Челябинске, Оренбурге и Чувашии, Huawei – в Центральном, Северо-Западном, Уральском, Сибирском и Дальневосточном округах",Huawei
817,https://www.kommersant.ru/doc/4703844,"2021, 17:39





                «Ускорение цифровой трансформации операторов связи с помощью междисциплинарной цифровой синерги»
            

                Билл Тан, Huawei
            



На посвященном трансформации цифровых операций форуме Huawei в рамках конгресса MWC в Шанхае 2021 Билл Тан (Bill Tang), президент глобальной службы технической поддержки Huawei, предложил новую цифровую стратегию для ускорения цифровой трансформации операторов связи благодаря синергии в четырех ключевых областях: услуги, платформа, технологии и экосистема",Huawei
818,https://www.kommersant.ru/doc/4703844,"Выйти из полноэкранного режима








Развернуть на весь экран













Билл Тан, президент глобальной службы технической поддержки Huawei








Билл Тан, президент глобальной службы технической поддержки Huawei




Эта стратегия цифровой трансформации позволит достичь принципиально нового уровня эффективности и послужит стимулом для непрерывных инноваций в сфере услуг",Huawei
819,https://www.kommersant.ru/doc/4703844,"Билл Тан, президент глобальной службы технической поддержки Huawei
В своем основном докладе Билл Тан описывает синергию, необходимую в рамках каждой рассматриваемой области: 
Услуги: по мере ускорения изменений на рынке традиционные методы планирования, строительства, обслуживания, оптимизации и эксплуатации должны становиться более гибкими и динамичными",Huawei
820,https://www.kommersant.ru/doc/4703844,Huawei предоставляет платформу и технологии автоматизации,Huawei
821,https://www.kommersant.ru/doc/4703844,"Он сообщил, что уровень цифровизации процессов в подразделении Huawei GTS значительно повысился благодаря инициативе по трансформации под названием Digital GTS, которая была реализована в 2016 году с целью внедрения цифровых технологий и автоматизации соответствующих процессов",Huawei
822,https://www.kommersant.ru/doc/4703844,"На конгрессе MWC Shanghai 2021 компания Huawei также анонсировала обновленное решение HUAWEI SmartCare®, способное предоставить более открытые, интеллектуальные и эффективные цифровые возможности",Huawei
823,https://www.kommersant.ru/doc/4703844,"На первом этапе Huawei предоставляет данные и сетевые возможности, позволяющие операторам связи и партнерам по экосистеме координировать эти данные и сетевые возможности с помощью цепочек инструментов, которые сводят к минимуму потребности в программировании и позволяют создавать инновации в приложениях",Huawei
824,https://www.kommersant.ru/doc/4703844,Эти три обновления позволяют Huawei ускорить цифровую трансформацию и оптимизацию процессов эксплуатации и обслуживания систем операторов связи,Huawei
825,https://www.kommersant.ru/doc/4703844,"По итогам форума компания Huawei выпустила технический документ T-BIM (Telecom-Building Information Modeling), в котором описана ИТ-модель узла связи",Huawei
826,https://www.kommersant.ru/doc/4703844,"Huawei продолжит работать с операторами антенно-мачтовых сооружений, операторами связи и отраслевыми партнерами в целях достижения взаимовыгодных результатов в масштабах всей отрасли и раскрытия потенциала цифровых узлов связи благодаря инновациям",Huawei
827,https://www.kommersant.ru/doc/4750828,Huawei в течение месяца представит HarmonyOS 2,Huawei
828,https://www.kommersant.ru/doc/4750828,"2021, 13:57





                Huawei в течение месяца представит HarmonyOS 2",Huawei
829,https://www.kommersant.ru/doc/4750828,"0 и флагманский смартфон
            



В апреле компания Huawei проведет две презентации, в рамках которых будут показаны фирменная мобильная операционная система и новый смартфон Huawei P50",Huawei
830,https://www.kommersant.ru/doc/4750828,"Как сообщает GizChina со ссылкой на источники внутри компании, на 24–26 апреля намечена конференция для разработчиков Huawei Developer Conference, в рамках которой должны состояться сразу две премьеры",Huawei
831,https://www.kommersant.ru/doc/4750828,"27 апреля Huawei планирует представить флагманскую линейку смартфонов Huawei P50, включающую в себя модели P50, P50 Pro и P50 Pro+",Huawei
832,https://www.kommersant.ru/doc/4750828,Глобальная премьера Huawei P50 состоится не раньше мая,Huawei
833,https://www.kommersant.ru/doc/4750828,О расширении в России торговой сети китайской компании читайте в материале “Ъ” «Huawei загрузится в регионы»,Huawei
834,https://www.kommersant.ru/doc/5016497,"В частности, критиковалось сотрудничество представителей университета с компанией Huawei, а бывший лидер консерваторов Иан Дункан Смит и вовсе назвал Кембриджский университет «худшим нарушителем в том, что касается зависимости от Китая»",Huawei
835,https://www.kommersant.ru/doc/5088991,"В бытность хозяином Белого дома Трамп рьяно взялся за дело, предприняв ряд жестких шагов — от установления таможенных барьеров на продукцию из Китая до задержания (правда, в Канаде, но какая разница) финансового директора компании Huawei, по совместительству дочь основателя компании",Huawei
836,https://www.kommersant.ru/doc/5088991,"Политика по отношению к Китаю стала чуть более взвешенной, дочку основателя Huawei освободили, зато США вплотную приступили к созданию антикитайских военных альянсов",Huawei
837,https://www.kommersant.ru/doc/4663840,"Huawei мониторит столы – Коммерсантъ







































































































































 


Реклама в «Ъ» www",Huawei
838,https://www.kommersant.ru/doc/4663840,"ru/ad



















Коммерсантъ















                        Вход
                    










Коммерсантъ FM




































Закрыть меню



                Меню сайта
            





Закрыть





















































Газета


Weekend


Автопилот


Радио


Подписка


Регионы




Экономика


Политика


Мир


Бизнес


Финансы


Потребительский рынок


Телекоммуникации


Общество


Происшествия


Культура


Спорт


HyperТекст


Игры 




Партнерские проекты


Review


Недвижимость


Инвестиции


Карьера


Технологии


Здоровье +


Сомелье


Ответственный бизнес


Страна


Деньги


Наука


Стиль


Энциклопедия красоты


Приложения




Конференции


Клуб


Регата


Академия


Юридический рейтинг


Банкротства


Картотека


Фотоагентство


Редакция


Реклама




Темы


Тенденции


Мультимедиа


Интервью


Справочники


Самое читаемое


Спецпроекты


E-mail рассылки



«Коммерсантъ» для Android
Скачать приложение


RuStore



AppGallery














Москва


Санкт-Петербург


Воронеж


Екатеринбург


Ижевск


Казань


Краснодар


Красноярск


Нижний Новгород


Новороссийск


Новосибирск


Пермь


Ростов-на-Дону


Самара


Саратов


Сочи


Ставрополь


Уфа


Челябинск


Ярославль


















Предыдущая страница






$ 76,91


€ 91,11


¥ 10,98


IMOEX 2776,31


Олимпиада–2026
Переговоры в ОАЭ
Дело Эпштейна
Отношения РФ и США
Валютный прогноз
Обзор законов в 2026 году
Гренландия
«Совет мира»
Календарь автомобилиста
Колесников о Путине
Экономика РФ
«Ъ-Хронограф»
Санкции
США и Украина
Генератор Медведева
Наука
Тесты «Ъ»
Эксклюзивы «Ъ»
Команда Трампа
Книга об истории «Ъ»
Тенденции
Стиль









Следующая страница


































































Деятельность Huawei



29",Huawei
