序号,链接,标题,匹配语料
753,https://tass.ru/ekonomika/9240927,Эксперты: ограничение работы банковских приложений Huawei возможно,"Помимо обновления простых приложений, из-за ограничений, наложенных США, Huawei может перестать получать обновления безопасности SafetyNet от Google."
754,https://tass.ru/ekonomika/9240927,Эксперты: ограничение работы банковских приложений Huawei возможно,"В частности, ограничения касаются сотрудничества Huawei и Google, а значит - возможностей предоставлять обновления пользователям китайских смартфонов для приложений, установленных через магазин Google Play."
755,https://tass.ru/ekonomika/9240927,Эксперты: ограничение работы банковских приложений Huawei возможно,Меры США в отношении Huawei В августе 2019 года в США вступил в силу запрет на закупку и использование американскими государственными учреждениями телекоммуникационного оборудования китайских компаний ZTE и Huawei.
756,https://tass.ru/ekonomika/9240927,Эксперты: ограничение работы банковских приложений Huawei возможно,"При этом он полагает, что варианты обхождения и таких санкций для Huawei существуют, но их сначала необходимо технически испытать."
757,https://tass.ru/ekonomika/9240927,Эксперты: ограничение работы банковских приложений Huawei возможно,"В результате Минторг США с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности, что серьезно ограничило возможности компании закупать высокотехнологичное оборудование в Соединенных Штатах."
758,https://tass.ru/ekonomika/9240927,Эксперты: ограничение работы банковских приложений Huawei возможно,"Читайте также Компании, которые приостановили сотрудничество с Huawei 13 августа для Huawei, находящейся под санкциями США, истекла временная лицензия, которая разрешала ей сотрудничать с американскими компаниями."
759,https://tass.ru/ekonomika/9240895,WSJ: США и Китай планируют на днях возобновить консультации по торговой сделке20 августа 2020,"По их данным, вице-премьер Госсовета КНР Лю Хэ планирует во время консультаций поднять вопрос об ограничениях, введенных Вашингтоном в отношении китайской корпорации Huawei и ее дочерних предприятий."
760,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,"С точки зрения дизайна, HUAWEI Assistant · TODAY обеспечивает безупречный опыт интеллектуального пользовательского взаимодействия."
761,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,Команда HUAWEI Assistant · TODAY продолжит разрабатывать новые смарт-сервисы для комфорта своих пользователей.
762,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,Для активации виртуального помощника пользователям мобильных устройств HUAWEI и HONOR нужно просто провести пальцем слева направо на домашнем экране гаджета.
763,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,"Премия, в основу которой положен центральный слоган Red Dot ""В поиске хорошего дизайна и креативности"", подтверждает неизменное стремление Huawei к инновациям для жизни в стиле ""смарт""."
764,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,"Кроме того, одной из ключевых опций HUAWEI Assistant · TODAY являются ""умные"" сервис-карты, в которых отображаются уведомления и напоминания, исходя из потребностей пользователя и конкретных прикладных сценариев."
765,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,"HUAWEI Assistant · TODAY - это персональный помощник, найти который можно в крайнем левом углу экрана смартфона HUAWEI."
766,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,По состоянию на второй квартал 2020 года HUAWEI Assistant - TODAY ежедневно упрощает жизнь 210 млн ежемесячно активных пользователей в 170 странах и регионах мира.
767,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,"С помощью HUAWEI Assistant · TODAY пользователи могут с легкостью находить необходимые приложения, настройки или файлы на своих смартфонах, одновременно просматривая новостную ленту, настраиваемую в соответствии с их индивидуальными предпочтениями."
768,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,"/PRNewswire/ -- Виртуальный помощник HUAWEI Assistant · TODAY недавно удостоился ""Оскара"" в отрасли промышленного дизайна - премии Red Dot Award: Brands & Communication Design."
769,https://tass.ru/press-relizy/9225097,HUAWEI Assistant today удостоился престижной премии Red Dot Award 202018 августа 2020,"Компания HUAWEI планирует непрерывно оптимизировать свой продукт, предлагая каждому пользователю услуги настоящего личного помощника в повседневных задачах."
770,https://tass.ru/mezhdunarodnaya-panorama/9223255,СМИ: юристы финдиректора Huawei просят суд Канады раскрыть новые документы по задержанию18 августа 2020,"В Соединенных Штатах Huawei, ее дочерним структурам и самой Мэн Ваньчжоу предъявлены обвинения по 23 пунктам, включая промышленный шпионаж и нарушение американских антииранских санкций."
771,https://tass.ru/mezhdunarodnaya-panorama/9223255,СМИ: юристы финдиректора Huawei просят суд Канады раскрыть новые документы по задержанию18 августа 2020,"В конце 2018 года между Оттавой и Пекином возникли дипломатические трения, связанные с финансовым директором Huawei."
772,https://tass.ru/mezhdunarodnaya-panorama/9223255,СМИ: юристы финдиректора Huawei просят суд Канады раскрыть новые документы по задержанию18 августа 2020,"Адвокаты финансового директора китайской компании Huawei Мэн Ваньчжоу запросили Верховный суд канадской провинции Британская Колумбия раскрыть больше документов, касающихся ее задержания на канадской территории."
773,https://tass.ru/ekonomika/9219857,Трамп объяснил новые санкции США против Huawei обвинениями в шпионаже17 августа 2020,"Потому что если он использует системы Huawei, то позволяет ей шпионить за собой и за нами"", - пояснил президент."
774,https://tass.ru/ekonomika/9219857,Трамп объяснил новые санкции США против Huawei обвинениями в шпионаже17 августа 2020,Ранее Минторг США ввел касающиеся доступа к американским технологиям и программному обеспечению ограничения в отношении 38 дочерних компаний Huawei.
775,https://tass.ru/ekonomika/9219857,Трамп объяснил новые санкции США против Huawei обвинениями в шпионаже17 августа 2020,Почему союзники США выбирают Huawei Американского лидера попросили прокомментировать заявление госсекретаря Майкла Помпео о дополнительных санкциях в отношении Huawei.
776,https://tass.ru/ekonomika/9219857,Трамп объяснил новые санкции США против Huawei обвинениями в шпионаже17 августа 2020,"Трамп также высказался против обмена информацией между компетентными органами США и Великобритании, если последние будут пользоваться технологическими наработками Huawei."
777,https://tass.ru/ekonomika/9219857,Трамп объяснил новые санкции США против Huawei обвинениями в шпионаже17 августа 2020,"Он напомнил, что его администрация прилагает усилия для того, чтобы убедить американских союзников в Европе отказаться от наработок Huawei."
778,https://tass.ru/ekonomika/9219857,Трамп объяснил новые санкции США против Huawei обвинениями в шпионаже17 августа 2020,"США ввели новые санкции против китайской компании Huawei, так как она занимается шпионажем."
779,https://tass.ru/ekonomika/9219857,Трамп объяснил новые санкции США против Huawei обвинениями в шпионаже17 августа 2020,"США Китай Трамп, Дональд Помпео, Майкл (Майк) Санкции США против Huawei © Информационное агентство ТАСС Свидетельство о регистрации СМИ №03247 выдано 02 апреля 1999 г."
780,https://tass.ru/ekonomika/9219799,Вашингтон расширил санкции против Huawei17 августа 2020,"- Бюро добавляет еще 38 дочерних компаний Huawei в список организаций, которым требуется лицензия на все товары, подпадающие под действие правил экспортного контроля""."
781,https://tass.ru/ekonomika/9219799,Вашингтон расширил санкции против Huawei17 августа 2020,В августе 2019 года в США вступил в силу запрет на закупку и использование американскими государственными учреждениями телекоммуникационного оборудования китайских компаний ZTE и Huawei.
782,https://tass.ru/ekonomika/9219799,Вашингтон расширил санкции против Huawei17 августа 2020,"В результате Минторг США с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности, что серьезно ограничило возможности компании закупать высокотехнологичное оборудование в Соединенных Штатах."
783,https://tass.ru/ekonomika/9219799,Вашингтон расширил санкции против Huawei17 августа 2020,"Министерство торговли США в понедельник ввело ограничения в отношении 38 дочерних компаний китайской корпорации Huawei, касающихся доступа к американским технологиям и программному обеспечению."
784,https://tass.ru/ekonomika/9219799,Вашингтон расширил санкции против Huawei17 августа 2020,"В список вошли дочерние компании из 21 страны, в том числе из России (Huawei Cloud Russia и Huawei OpenLab Moscow)."
785,https://tass.ru/ekonomika/9219799,Вашингтон расширил санкции против Huawei17 августа 2020,"ТАСС) вводит дополнительные ограничения для Huawei и связанных с ней неамериканских компаний по доступу к продукции, произведенной с использованием технологий и программного обеспечения США, - отмечается в тексте."
786,https://tass.ru/ekonomika/9215137,Власти Хайнаня провели церемонию подписания пакета инвестсоглашений на сумму $2 млрд17 августа 2020,"Уточняется, что в коллективном подписании приняли участие представители Международной китайской инвестиционной корпорации по управлению имуществом (CITIC), таких крупных компаний, как China Merchants, Alibaba, Huawei, немецкой TUI Group, японского универсального торгового дома Itochu."
787,https://tass.ru/ekonomika/9211019,Трамп допустил введение новых запретов на работу китайских компаний в США16 августа 2020,"Трамп заострил внимание на том, что ранее в США были введены ограничения на работу китайской компании Huawei."
788,https://tass.ru/ekonomika/9211019,Трамп допустил введение новых запретов на работу китайских компаний в США16 августа 2020,Компания Huawei неоднократно опровергала критику в свой адрес.
789,https://tass.ru/ekonomika/9211019,Трамп допустил введение новых запретов на работу китайских компаний в США16 августа 2020,"В августе 2018 года Трамп подписал указ, который запретил правительственным ведомствам США использовать оборудование, произведенное Huawei и ZTE."
790,https://tass.ru/ekonomika/9211019,Трамп допустил введение новых запретов на работу китайских компаний в США16 августа 2020,"В результате Минторг США с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности, что серьезно ограничило возможности компании закупать высокотехнологичное оборудование в Соединенных Штатах."
791,https://tass.ru/ekonomika/9211019,Трамп допустил введение новых запретов на работу китайских компаний в США16 августа 2020,"""Huawei сюда не придет"", - добавил он."
792,https://tass.ru/ekonomika/9211019,Трамп допустил введение новых запретов на работу китайских компаний в США16 августа 2020,"""Самое серьезное дело - это Huawei"", - сказал он."
793,https://tass.ru/ekonomika/9211019,Трамп допустил введение новых запретов на работу китайских компаний в США16 августа 2020,"Представители американских властей неоднократно утверждали, что Huawei и ZTE представляют угрозу безопасности страны."
794,https://tass.ru/ekonomika/9211019,Трамп допустил введение новых запретов на работу китайских компаний в США16 августа 2020,В августе 2019 года в США вступил в силу запрет на закупку и использование американскими государственными учреждениями телекоммуникационного оборудования китайских компаний ZTE и Huawei.
795,https://tass.ru/ekonomika/9211019,Трамп допустил введение новых запретов на работу китайских компаний в США16 августа 2020,"США Китай Трамп, Дональд Торговая война Санкции США против Huawei © Информационное агентство ТАСС Свидетельство о регистрации СМИ №03247 выдано 02 апреля 1999 г."
796,https://tass.ru/ekonomika/9208071,Бабиш заявил,Премьер также воздержался от обещаний по поводу устранения китайской компании Huawei от реализации планов создания в Чехии сетей мобильной связи пятого поколения (5G).
797,https://tass.ru/ekonomika/9206111,Власти США временно разрешили Пентагону работать с использующими продукцию Huawei фирмами15 августа 2020,Компания Huawei неоднократно опровергала критику в свой адрес.
798,https://tass.ru/ekonomika/9206111,Власти США временно разрешили Пентагону работать с использующими продукцию Huawei фирмами15 августа 2020,"Американская администрация дала Министерству обороны США временное разрешение на продолжение работы с компаниями-подрядчиками, которые используют технологии китайской компании Huawei, несмотря на вступивший ранее в силу запрет."
799,https://tass.ru/ekonomika/9206111,Власти США временно разрешили Пентагону работать с использующими продукцию Huawei фирмами15 августа 2020,"Как подтвердил ранее корреспондент ТАСС представитель администрации США высокого ранга, запрет федеральным госучреждениям США заключать соглашения с компаниями-подрядчиками, которые используют технологии пяти китайских компаний: Huawei, ZTE, Hikvision, Dahua Technology и Hytera Communications Corporation, а также их дочерних предприятий, вступил в силу в четверг."
800,https://tass.ru/ekonomika/9206111,Власти США временно разрешили Пентагону работать с использующими продукцию Huawei фирмами15 августа 2020,"В результате американский Минторг с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности, что серьезно ограничило возможности компании закупать высокотехнологичное оборудование в Соединенных Штатах."
801,https://tass.ru/ekonomika/9206111,Власти США временно разрешили Пентагону работать с использующими продукцию Huawei фирмами15 августа 2020,"В августе 2018 года Трамп подписал указ, который запретил правительственным ведомствам США использовать оборудование, произведенное Huawei и ZTE."
802,https://tass.ru/ekonomika/9206111,Власти США временно разрешили Пентагону работать с использующими продукцию Huawei фирмами15 августа 2020,"Представители американских властей неоднократно утверждали, что Huawei и ZTE представляют угрозу безопасности страны."
803,https://tass.ru/ekonomika/9206111,Власти США временно разрешили Пентагону работать с использующими продукцию Huawei фирмами15 августа 2020,Санкции в отношении Huawei и других китайских компаний В августе 2019 года в США вступил в силу запрет на закупку и использование американскими государственными учреждениями телекоммуникационного оборудования китайских компаний ZTE и Huawei.
804,https://tass.ru/ekonomika/9199985,Индия не планирует допускать компании Huawei и ZTE к созданию сети 5G в стране14 августа 2020,"""Компании Huawei Technologies Co."
805,https://tass.ru/ekonomika/9199985,Индия не планирует допускать компании Huawei и ZTE к созданию сети 5G в стране14 августа 2020,Индия намерена не включать китайские телекоммуникационные компании Huawei и ZTE в число участников предстоящего конкурса на право создания сети беспроводной связи пятого поколения 5G в стране в связи с напряженностью в индийско-китайских отношениях.
806,https://tass.ru/mezhdunarodnaya-panorama/9195503,СтатьяДергать дракона за усы: США создают коалицию против Китая14 августа 2020,"Это допуск IT-гиганта Huawei в телекоммуникационные сети стран Запада и Востока, ревизия привилегированных отношений с Гонконгом, персональные санкции против чиновников КНР."
807,https://tass.ru/mezhdunarodnaya-panorama/9195503,СтатьяДергать дракона за усы: США создают коалицию против Китая14 августа 2020,"Австралия ввела ограничения против Huawei, а Китай чрезвычайно осложнил доступ на свой рынок для австралийских мяса и ячменя."
808,https://tass.ru/ekonomika/9195281,В США вступил в силу запрет на работу госструктур с использующими продукцию Huawei фирмами14 августа 2020,Компания Huawei неоднократно опровергала критику в свой адрес.
809,https://tass.ru/ekonomika/9195281,В США вступил в силу запрет на работу госструктур с использующими продукцию Huawei фирмами14 августа 2020,"Кроме того, внесенные в черный список китайские компании являются лидерами на рынке телекоммуникационного оборудования (Huawei и ZTE), оборудования для наблюдения и камер (Dahua и Hikvision), дуплексных радиостанций (Hytera), что затрудняет поиски качественных альтернатив."
810,https://tass.ru/ekonomika/9195281,В США вступил в силу запрет на работу госструктур с использующими продукцию Huawei фирмами14 августа 2020,"В результате американский Минторг с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности, что серьезно ограничило возможности компании закупать высокотехнологичное оборудование в Соединенных Штатах."
811,https://tass.ru/ekonomika/9195281,В США вступил в силу запрет на работу госструктур с использующими продукцию Huawei фирмами14 августа 2020,"В августе 2018 года Трамп подписал указ, который запретил правительственным ведомствам США использовать оборудование, произведенное Huawei и ZTE."
812,https://tass.ru/ekonomika/9195281,В США вступил в силу запрет на работу госструктур с использующими продукцию Huawei фирмами14 августа 2020,"Запрет федеральным госучреждениям США заключать соглашения с компаниями-подрядчиками, которые используют технологии пяти китайских компаний: Huawei, ZTE, Hikvision, Dahua Technology и Dahua Technology а также их дочерних предприятий, вступил в силу."
813,https://tass.ru/ekonomika/9195281,В США вступил в силу запрет на работу госструктур с использующими продукцию Huawei фирмами14 августа 2020,"Представители американских властей неоднократно утверждали, что Huawei и ZTE представляют угрозу безопасности страны."
814,https://tass.ru/ekonomika/9195281,В США вступил в силу запрет на работу госструктур с использующими продукцию Huawei фирмами14 августа 2020,Санкции в отношении Huawei и других китайских компаний В августе 2019 года в США вступил в силу запрет на закупку и использование американскими государственными учреждениями телекоммуникационного оборудования китайских компаний ZTE и Huawei.
815,https://tass.ru/ekonomika/9191101,Словения и США подписали совместную декларацию о безопасности сетей 5G13 августа 2020,"Одной из основных целей визита стало подписание декларации о ""безопасности создания сетей пятого поколения"", предусматривающей отказ от использования оборудования китайской компании Huawei при внедрении сетей 5G."
816,https://tass.ru/ekonomika/9191101,Словения и США подписали совместную декларацию о безопасности сетей 5G13 августа 2020,"Компания Huawei предлагала правительству Словении провести консультации по вопросам безопасности использования связи в диапазоне 5G и подписать договор о неиспользовании технологий корпорации для несанкционированного сбора данных, однако словенские власти оставили данную инициативу без ответа."
817,https://tass.ru/ekonomika/9189777,СтатьяКакой смартфон до 15 тыс. рублей купить себе или маме? Советуют техноблогеры13 августа 2020,Huawei P Smart Z — эта модель работает на Android.
818,https://tass.ru/ekonomika/9188043,Китайские высокотехнологичные компании опередили японские по доле на рынке13 августа 2020,"Однако в сегменте маршрутизаторов из-за споров между США и Китаем американская Cisco Systems с долей рынка 64,7% продолжает увеличивать отрыв от конкурентов, в том числе Huawei."
819,https://tass.ru/ekonomika/9188043,Китайские высокотехнологичные компании опередили японские по доле на рынке13 августа 2020,"Технологическая корпорации Huawei, несмотря на политику ряда западных стран по запрету на использование ее продукции, заняла второе место в мире на рынке смартфонов с рыночной долей 17,6%."
820,https://tass.ru/ekonomika/9188043,Китайские высокотехнологичные компании опередили японские по доле на рынке13 августа 2020,"Помимо этого, Huawei занимает лидирующую позицию по количеству базовых станций мобильной связи."
821,https://tass.ru/ekonomika/9188043,Китайские высокотехнологичные компании опередили японские по доле на рынке13 августа 2020,"Еще пять лет назад доля Huawei на мировом рынке составляла всего 5%, в то время как в 2019 году совокупная пропорция Huawei, Xiaomi и Oppo увеличилась до 35% от общемировых продаж."
822,https://tass.ru/mezhdunarodnaya-panorama/9186213,Помпео: вопросы безопасности должны преобладать при принятии решения о создании сетей 5G13 августа 2020,"Американская сторона указывала также на то, что задействование оборудования Huawei в инфраструктуре связи ЕС может затруднить обмен информацией по линии разведслужб."
823,https://tass.ru/mezhdunarodnaya-panorama/9186213,Помпео: вопросы безопасности должны преобладать при принятии решения о создании сетей 5G13 августа 2020,Соответствующее заявление было сделано в свете попыток американских властей убедить европейские страны отказаться от использования оборудования китайской технологической корпорации Huawei для создания сетей 5G.
824,https://tass.ru/mezhdunarodnaya-panorama/9180733,"МИД Китая: США использовали в отношении TikTok принцип ""презумпции виновности""12 августа 2020","Лэ Юйчэн напомнил, что аналогичные меры были приняты Вашингтоном и в отношении китайской компании Huawei."
825,https://tass.ru/ekonomika/9177853,Госучреждениям США с 13 августа запретили работать с сотрудничающими с Huawei компаниями12 августа 2020,"Федеральные госучреждения США с 13 августа не смогут заключать соглашения с компаниями-подрядчиками, которые используют технологии пяти китайских компаний: Huawei, ZTE, Hikvision, Dahua Technology и Dahua Technology, а также их дочерних предприятий."
826,https://tass.ru/ekonomika/9177853,Госучреждениям США с 13 августа запретили работать с сотрудничающими с Huawei компаниями12 августа 2020,Компания Huawei неоднократно опровергала критику в свой адрес.
827,https://tass.ru/ekonomika/9177853,Госучреждениям США с 13 августа запретили работать с сотрудничающими с Huawei компаниями12 августа 2020,"Кроме того, внесенные в черный список китайские компании являются лидерами на рынке телекоммуникационного оборудования (Huawei и ZTE), оборудования для наблюдения и камер (Dahua и Hikvision), дуплексных радиостанций (Hytera), что затрудняет поиски качественных альтернатив."
828,https://tass.ru/ekonomika/9177853,Госучреждениям США с 13 августа запретили работать с сотрудничающими с Huawei компаниями12 августа 2020,"В результате американский Минторг с 17 мая прошлого года внес Huawei в черный список из-за угрозы национальной безопасности, что серьезно ограничило возможности компании закупать высокотехнологичное оборудование в Соединенных Штатах."
829,https://tass.ru/ekonomika/9177853,Госучреждениям США с 13 августа запретили работать с сотрудничающими с Huawei компаниями12 августа 2020,"В августе 2018 года Трамп подписал указ, который запретил правительственным ведомствам США использовать оборудование, произведенное Huawei и ZTE."
830,https://tass.ru/ekonomika/9177853,Госучреждениям США с 13 августа запретили работать с сотрудничающими с Huawei компаниями12 августа 2020,"Представители американских властей неоднократно утверждали, что Huawei и ZTE представляют угрозу безопасности страны."
831,https://tass.ru/ekonomika/9177853,Госучреждениям США с 13 августа запретили работать с сотрудничающими с Huawei компаниями12 августа 2020,Санкции в отношении Huawei и других китайских компаний В августе 2019 года в США вступил в силу запрет на закупку и использование американскими государственными учреждениями телекоммуникационного оборудования китайских компаний ZTE и Huawei.
832,https://tass.ru/ekonomika/9177853,Госучреждениям США с 13 августа запретили работать с сотрудничающими с Huawei компаниями12 августа 2020,"США Трамп, Дональд Санкции США против Huawei © Информационное агентство ТАСС Свидетельство о регистрации СМИ №03247 выдано 02 апреля 1999 г."
833,https://tass.ru/mezhdunarodnaya-panorama/9168723,Помпео заявил,"Отношения США и Китая вновь обостряются Ему был задан вопрос о том, есть ли у американских властей доказательства того, что социальные сети TikTok и WeChat, а также компания Huawei, передают данные американских пользователей властям КНР."
834,https://tass.ru/press-relizy/9147833,AppGallery наращивает популярность на российском рынке07 августа 2020,"Чтобы отметить успех на региональном рынке, компания Huawei предоставила семи местным партнерам возможность оценить преимущества регионального маркетинга в рамках глобальной кампании."
835,https://tass.ru/press-relizy/9147833,AppGallery наращивает популярность на российском рынке07 августа 2020,"Huawei внимательно следит за местными разработчиками и приглашает их размещать собственные приложения на площадке, удовлетворяя потребительский спрос и одновременно поддерживая региональный рынок."
836,https://tass.ru/press-relizy/9143365,Современные технологии помогают cпециалистам проводить прямые трансляции07 августа 2020,"В этой связи специалисты Huawei оптимизировали характеристики 5G и Wi-Fi, сократив периоде задержки и повысив скорость загрузки для стабильного воспроизведения потокового видео."
837,https://tass.ru/press-relizy/9143365,Современные технологии помогают cпециалистам проводить прямые трансляции07 августа 2020,Набор инструментов для виртуализации устройств в составе передового решения от Huawei превращает видеоустройства в дополнительные камеры смартфона и позволяет с легкостью переключаться между камерами одним нажатием на экране основного гаджета.
838,https://tass.ru/press-relizy/9143365,Современные технологии помогают cпециалистам проводить прямые трансляции07 августа 2020,"Мероприятие является очередным шагом в релизуемой компанией Huawei стратегии создания экосистемы, позволяющей разработчикам открывать новые ""двери"", а пользователям устройств Huawei и платфоры AppGallery - получать поистине уникальные впечатления."
839,https://tass.ru/press-relizy/9143365,Современные технологии помогают cпециалистам проводить прямые трансляции07 августа 2020,"Huawei будет финансировать работу пяти международных партнеров, помогая им осваивать новые бизнес-возможности в сфере прямых коммерческих трансляций с помощью инновационных инструментов HMS Core."
840,https://tass.ru/press-relizy/9143365,Современные технологии помогают cпециалистам проводить прямые трансляции07 августа 2020,"Инновационное решение от Huawei помогает разработчикам раскрывать дополнительный потенциал стремительно растущей отрасли электронной коммерции, предоставляя ритейлерам инструменты для проведения первоклассных прямых трансляций - проще, быстрее и с повышенной эффективностью."
841,https://tass.ru/press-relizy/9143365,Современные технологии помогают cпециалистам проводить прямые трансляции07 августа 2020,"/PRNewswire/ -- Сегодня компания Huawei провела разработческий вебинар, в ходе которого представила оптимизированное решение для электронной коммерции."
842,https://tass.ru/press-relizy/9143365,Современные технологии помогают cпециалистам проводить прямые трансляции07 августа 2020,Технология HUAWEI HiAI в составе этого решения повышает качество прямых трансляций за счет различных сценариев продаж.
